"equipmentnumber","type","description","stationnumber","createdAt","updatedAt","x","y"
10313413,"ELEVATOR","von Gleis 1/2 zu Gleis 3/4",4557,2018-07-19 10:51:18,2019-11-13 10:45:12,13.194322,52.4319495
10313414,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",4854,2018-07-19 10:51:18,2019-11-13 10:45:12,13.4291476,52.577708
10313515,"ELEVATOR","zu Gleis 1",3190,2018-07-19 10:51:17,2018-09-29 14:30:13,9.1386268,48.529436
10313574,"ELEVATOR","von EG zu Tunnel",4612,2018-07-19 10:51:18,2019-11-13 10:45:12,9.34225,48.62811
10313577,"ELEVATOR","zu Gleis 2/3",4612,2018-07-19 10:51:18,2019-11-13 10:45:12,9.34278,48.62801
10313606,"ELEVATOR","zu Gleis 2/3",5150,2019-03-20 10:35:18,2019-11-13 10:45:13,9.6058668,47.7840853
10313701,"ELEVATOR","zu Gleis 1",1389,2018-07-19 10:51:18,2019-11-13 10:45:13,6.33837,51.2571
10313702,"ELEVATOR","zu Gleis 2",1389,2018-07-19 10:51:18,2019-11-13 10:45:13,6.33825,51.2569
10313703,"ELEVATOR","zu Gleis 1",1643,2018-07-19 10:51:18,2019-11-13 10:45:13,6.3214327,51.0766062
10314152,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",2797,2018-07-19 10:51:19,2019-11-13 10:45:13,9.9183585,53.5897485
10314397,"ELEVATOR","zu Gleis 1",282,2018-07-19 10:51:16,2019-11-13 10:45:10,9.7162193,50.8696938
10314414,"ELEVATOR","zu Gleis 2/3",282,2018-07-19 10:51:15,2019-11-13 10:45:10,9.7164402,50.8696268
10314463,"ELEVATOR","zu Gleis 101/102 (S-Bahn)",1866,2018-07-19 10:51:15,2019-07-09 07:00:12,8.6628995,50.1072933
10314464,"ELEVATOR","zu Gleis 103/104 (S-Bahn)",1866,2018-07-19 10:51:15,2018-12-21 14:30:14,8.6627516,50.1074549
10314584,"ELEVATOR","von EG zu UG",1866,2018-07-19 10:51:17,2019-11-13 10:45:11,8.664544,50.1071506
10314587,"ELEVATOR","zu Gleis 1/2",4257,2018-07-19 10:51:17,2019-11-13 10:45:11,11.4597619,48.2106435
10314620,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",1511,2018-07-19 10:51:16,2019-11-13 10:45:11,9.906098375,53.59630394
10314623,"ELEVATOR","zu Gleis 1/2",5778,2018-07-19 10:51:16,2019-11-13 10:45:11,7.0792993,51.1638032
10314752,"ELEVATOR","zu Parkhaus",1866,2018-07-19 10:51:18,2019-11-13 10:45:12,8.66242,50.10748
10314789,"ELEVATOR","Verwaltungsgebäude",3174,2018-07-19 10:51:18,2019-11-13 10:45:12,10.13148,54.31531
10315222,"ELEVATOR","zu Gleis 11/12 (S-Bahn)",4859,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3658367,52.4749277
10315223,"ELEVATOR","zu Gleis 11/12 (S-Bahn)",4859,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3657987,52.4749198
10315224,"ELEVATOR","zu Gleis 11/12 (S-Bahn)",4859,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3650337,52.4765413
10315225,"ELEVATOR","zu Gleis 11/12 (S-Bahn)",4859,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3650725,52.4765499
10315228,"ELEVATOR","von Gleis 3/4 zu Gleis 11/12",4859,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3653546,52.4758855
10315229,"ELEVATOR","von Gleis 7/8 zu Gleis 11/12",4859,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3656621,52.4753964
10315352,"ELEVATOR","Gleis 3/4 (C/D) - Gleis 15/16",1071,2018-07-19 10:51:17,2019-11-13 10:45:12,13.3691925,52.5251729
10315353,"ELEVATOR","Gleis 5/6 (C/D) - Gleis 15/16",1071,2018-07-19 10:51:17,2019-11-13 10:45:12,13.3694928,52.525195
10315354,"ELEVATOR","Gleis 5/6 (C/D) - Gleis 13/14",1071,2018-07-19 10:51:17,2019-11-13 10:45:12,13.3696107,52.525028
10315355,"ELEVATOR","Gleis 5/6 (C/D) - Gleis 11/12",1071,2018-07-19 10:51:17,2019-11-13 10:45:12,13.3697392,52.5248491
10315425,"ELEVATOR","Gleis 3/4 (C/D) - Gleis 13/14",1071,2018-07-19 10:51:19,2019-11-13 10:45:13,13.3693077,52.5250088
10315426,"ELEVATOR","Gleis 3/4 (C/D) - Gleis 11/12",1071,2018-07-19 10:51:19,2019-11-13 10:45:13,13.3694339,52.52481
10315762,"ELEVATOR","zu Gleis 1",1854,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6329531,50.0678735
10315763,"ELEVATOR","zu Gleis 4/5",1854,2018-07-19 10:51:15,2019-11-13 10:45:09,8.632774,50.0681167
10315764,"ELEVATOR","zu Gleis 6/7",1854,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6326516,50.0682841
10316245,"ELEVATOR","von Parkhaus A zum 1. UG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.368798,52.525094
10316246,"ELEVATOR","von Parkhaus A zum 1. UG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.368798,52.525094
10316250,"ELEVATOR","von Parkhaus B zu EG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3689908,52.5247785
10316251,"ELEVATOR","von Parkhaus B zu EG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3690052,52.5247585
10316254,"ELEVATOR","von Parkhaus C zu 1.UG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3692362,52.5244148
10316256,"ELEVATOR","von Parkhaus C zu 1.UG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3692492,52.5243947
10316332,"ELEVATOR","Gleis 1/2 (C/D) - 1.UG - EG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3690659,52.5248549
10316334,"ELEVATOR","Gleis 7/8 (C/D) - 1.UG - EG",1071,2018-07-19 10:51:17,2019-11-13 10:45:11,13.369881,52.525191
10318052,"ELEVATOR","zu Gleis 2/3",6408,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2376663,52.9211951
10318054,"ELEVATOR","zu Gleis 4/5",6408,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2378981,52.9212805
10318083,"ELEVATOR","zu Gleis 1/11",941,2018-07-19 10:51:17,2019-11-13 10:45:11,9.8771233,53.3246627
10318084,"ELEVATOR","zu Gleis 3/6",941,2018-07-19 10:51:17,2018-11-29 14:30:13,9.8770705,53.3248564
10318246,"ELEVATOR","zu Gleis 1",3362,2018-07-19 10:51:18,2019-11-13 10:45:12,11.77943983,51.67422255
10318247,"ELEVATOR","zu Gleis 2/3",3362,2018-07-19 10:51:18,2019-11-13 10:45:12,11.77955705,51.67431265
10318356,"ELEVATOR","zu Gleis 2/3",2551,2018-07-19 10:51:18,2019-11-13 10:45:12,9.7221106,52.3527905
10318679,"ELEVATOR","zu Gleis 1",7,2018-07-19 10:51:16,2019-11-13 10:45:10,9.0304963,53.0158206
10318680,"ELEVATOR","zu Gleis 2/3",7,2018-07-19 10:51:16,2019-11-13 10:45:10,9.0307463,53.0160056
10318681,"ELEVATOR","zu Gleis 1",1,2018-07-19 10:51:16,2019-11-13 10:45:10,6.0911305,50.7680045
10318901,"ELEVATOR","von EG zu Parkplatz",4859,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3646308,52.4756621
10318903,"ELEVATOR","von EG zu Parkplatz",4859,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3654067,52.4745281
10319072,"ELEVATOR","zu Gleis 2/3",5677,2018-07-19 10:51:18,2019-11-13 10:45:12,7.822123999,47.64776678
10319494,"ELEVATOR","Nicht Reisendenrelevant",4859,2019-09-11 10:10:10,2019-11-13 10:45:11,13.36603,52.47475
10319860,"ELEVATOR","zu Gleis 1",3150,2018-07-19 10:51:19,2019-11-13 10:45:13,8.370472,54.8883996
10319896,"ELEVATOR","zu Gleis 1/2",4259,2018-07-19 10:51:19,2019-11-13 10:45:13,11.4326915,48.1629012
10320735,"ELEVATOR","zu Gleis 1/2",148,2018-07-19 10:51:19,2019-11-13 10:45:13,13.9967511,53.0151077
10320736,"ELEVATOR","zu Gleis 3/4/5",148,2018-07-19 10:51:19,2019-11-13 10:45:13,13.9963261,53.0150261
10320738,"ELEVATOR","von Empfangshalle zu Tunnel",148,2018-07-19 10:51:19,2019-11-13 10:45:13,13.9968645,53.0151748
10321451,"ELEVATOR","zu Gleis 9/10 Abschnitt D/E",1634,2018-07-19 10:51:16,2019-11-13 10:45:10,11.0382615,50.9720578
10322108,"ELEVATOR","zu Gleis 1/2",2512,2018-07-19 10:51:17,2019-11-13 10:45:11,11.4726441,48.1778212
10322448,"ELEVATOR","zu Gleis 1",1020,2018-07-19 10:51:17,2019-11-13 10:45:12,11.810308,51.9202022
10322449,"ELEVATOR","zu Gleis 2/3",1020,2018-07-19 10:51:17,2019-11-13 10:45:12,11.8105891,51.9201981
10322525,"ELEVATOR","zu Gleis 1",2252,2018-07-19 10:51:19,2019-11-13 10:45:13,13.3699979,54.0932176
10322526,"ELEVATOR","zu Gleis 2/3",2252,2018-07-19 10:51:19,2019-11-13 10:45:13,13.3698326,54.093129
10322610,"ELEVATOR","von EG zu Tunnel",4064,2018-07-19 10:51:18,2019-11-13 10:45:13,10.988548,48.2629252
10323458,"ELEVATOR","zu Gleis 1/2",5924,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1152906,50.8264662
10323459,"ELEVATOR","zu Gleis 5/6",6273,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1503233,50.8138404
10323601,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",6530,2018-07-19 10:51:18,2019-11-13 10:45:12,10.0598084,53.5700188
10323643,"ELEVATOR","zu Gleis 3 Abschnitt F",1343,2018-07-19 10:51:18,2019-11-13 10:45:12,13.7327395,51.0396961
10323654,"ELEVATOR","zu Gleis 1/2",1720,2018-07-19 10:51:18,2019-11-13 10:45:12,11.3178218,48.212151
10323734,"ELEVATOR","zu Gleis 1",478,2018-07-19 10:51:18,2019-11-13 10:45:12,12.5945826,52.1361769
10323737,"ELEVATOR","zu Gleis 2",478,2018-07-19 10:51:18,2019-11-13 10:45:12,12.5945118,52.1360284
10323739,"ELEVATOR","zu Gleis 1",909,2018-07-19 10:51:18,2019-11-13 10:45:12,12.7580483,52.1866252
10323741,"ELEVATOR","zu Gleis 2",909,2018-07-19 10:51:18,2019-11-13 10:45:12,12.7582353,52.1865101
10330442,"ELEVATOR","zu Gleis 2/3",298,2018-07-19 10:51:16,2019-10-09 04:25:08,10.64127891,51.10149173
10330450,"ELEVATOR","zu Gleis 4/5",904,2018-07-19 10:51:16,2019-11-13 10:45:10,8.5897284,49.1246782
10332587,"ELEVATOR","zu Gleis 3",5131,2018-07-19 10:51:18,2019-11-13 10:45:12,12.3551254,52.5993035
10333707,"ELEVATOR","zu Gleis 2/3",2422,2018-07-19 10:51:17,2019-11-13 10:45:11,10.27941762,48.46062298
10333915,"ELEVATOR","von EG zu Brücke",6683,2018-07-19 10:51:18,2019-08-31 07:00:37,7.75862,51.25952
10333940,"ELEVATOR","zu Gleis 2/3",6683,2018-07-19 10:51:18,2019-11-13 10:45:12,7.75867,51.25963
10333983,"ELEVATOR","zu Gleis 303/304",6310,2018-07-19 10:51:18,2019-11-13 10:45:12,10.55282553,52.97030437
10333984,"ELEVATOR","zu Gleis 302 Abschnitt D",6310,2018-07-19 10:51:18,2019-11-13 10:45:12,10.55300154,52.97023678
10334000,"ELEVATOR","zu Gleis 1",1818,2018-07-19 10:51:15,2019-11-13 10:45:10,8.4315743,50.0175597
10334001,"ELEVATOR","zu Gleis 2/3",1818,2018-07-19 10:51:15,2019-11-13 10:45:10,8.4314107,50.0176346
10334002,"ELEVATOR","zu Gleis 1",5440,2018-07-19 10:51:15,2019-11-13 10:45:10,8.4131388,49.9917086
10334058,"ELEVATOR","Personenaufzug Vosslohstrasse",6683,2018-07-19 10:51:15,2019-11-13 10:45:09,7.7585718,51.2598441
10334071,"ELEVATOR","zu Gleis 1",3354,2018-07-19 10:51:15,2019-11-13 10:45:10,10.8138357,52.256645
10334072,"ELEVATOR","zu Gleis 2/3",3354,2018-07-19 10:51:15,2019-11-13 10:45:10,10.8138802,52.2568059
10334073,"ELEVATOR","zu Gleis 1/4",2677,2018-07-19 10:51:15,2019-11-13 10:45:10,11.01008062,52.22191209
10334074,"ELEVATOR","zu Gleis 2/5",2677,2018-07-19 10:51:15,2019-11-13 10:45:10,11.0103876,52.2218567
10334097,"ELEVATOR","zu Gleis 1",2058,2018-07-19 10:51:15,2019-11-13 10:45:10,11.0374653,48.1061579
10334098,"ELEVATOR","zu Gleis 2/3",2058,2018-07-19 10:51:15,2019-11-13 10:45:10,11.0374483,48.1060337
10334099,"ELEVATOR","zu Gleis 4/5",2058,2018-07-19 10:51:15,2019-11-13 10:45:10,11.0374193,48.1059044
10334189,"ELEVATOR","zu Gleis 6/7 (S-Bahn)",2691,2018-07-19 10:51:17,2019-11-13 10:45:11,13.2059062,52.6378233
10334496,"ELEVATOR","zu Gleis 5/6",4064,2018-07-19 10:51:18,2019-11-13 10:45:12,10.9880282,48.2626672
10334587,"ELEVATOR","zu Gleis 1/2",5414,2018-07-19 10:51:19,2019-11-13 10:45:13,7.0893933,51.1659372
10334924,"ELEVATOR","zu Gleis 4/5",2888,2018-07-19 10:51:17,2019-11-13 10:45:11,11.6974177,47.8844716
10335419,"ELEVATOR","zu Gleis 6/7",4162,2018-07-19 10:51:17,2019-11-13 10:45:11,6.446374,51.196546
10335420,"ELEVATOR","zu Gleis 4/5",4162,2018-07-19 10:51:17,2019-11-13 10:45:11,6.446171518,51.1966325
10335421,"ELEVATOR","zu Gleis 2/3",4162,2018-07-19 10:51:17,2019-11-13 10:45:11,6.4458945,51.1967398
10335422,"ELEVATOR","zu Gleis 1",4162,2018-07-19 10:51:17,2019-11-13 10:45:11,6.4456722,51.1968297
10335559,"ELEVATOR","zu Gleis 3/4",4615,2018-07-19 10:51:16,2019-11-13 10:45:11,8.8288687,49.9732856
10335561,"ELEVATOR","zu Gleis 2",4615,2018-07-19 10:51:16,2019-11-13 10:45:11,8.829108164,49.9733403
10335570,"ELEVATOR","zu Gleis 1",3515,2018-07-19 10:51:16,2019-11-13 10:45:11,7.5655283,49.4161786
10335571,"ELEVATOR","zu Gleis 2/3",3515,2018-07-19 10:51:16,2019-11-13 10:45:11,7.5653478,49.4163263
10335679,"ELEVATOR","zu Gleis 1/2",6689,2018-07-19 10:51:18,2019-11-13 10:45:12,7.6230395,51.6691652
10335780,"ELEVATOR","zu Gleis 12/13 Abschnitt C/D",6264,2018-07-19 10:51:17,2019-11-13 10:45:12,6.6525,49.7569
10347643,"ELEVATOR","zu Gleis 1",3580,2018-07-19 10:51:18,2019-11-13 10:45:12,9.5631893,53.1969785
10347644,"ELEVATOR","zu Gleis 3/4",3580,2018-07-19 10:51:18,2019-11-13 10:45:12,9.5633032,53.1968253
10347646,"ELEVATOR","zu Gleis 3/4",6231,2018-07-19 10:51:18,2019-11-13 10:45:12,9.7314733,53.2717168
10347650,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",8131,2018-07-19 10:51:18,2019-11-13 10:45:12,6.8150306,50.9408488
10347915,"ELEVATOR","von Empfangshalle zu Tunnel",27,2018-07-19 10:51:18,2019-11-13 10:45:13,10.236206,53.6693799
10347965,"ELEVATOR","zu Gleis 1/2",27,2018-07-19 10:51:18,2019-11-13 10:45:13,10.2363308,53.6692582
10347966,"ELEVATOR","zu Gleis 3/4",27,2018-07-19 10:51:18,2019-11-13 10:45:13,10.2364708,53.6691301
10347967,"ELEVATOR","von EG zu Tunnel",27,2018-07-19 10:51:18,2019-11-13 10:45:13,10.2366423,53.6689694
10347971,"ELEVATOR","von EG (Parkhaus) zu Tunnel",1643,2018-07-19 10:51:18,2019-11-13 10:45:13,6.3218987,51.0764613
10347978,"ELEVATOR","zu Gleis 1",5726,2018-07-19 10:51:18,2019-11-13 10:45:12,10.48378733,53.5039196
10347979,"ELEVATOR","zu Gleis 4/5",5726,2018-07-19 10:51:18,2019-11-13 10:45:12,10.48392045,53.50413459
10347981,"ELEVATOR","von EG zu Tunnel",5726,2018-07-19 10:51:18,2019-11-13 10:45:12,10.48409967,53.50424424
10348328,"ELEVATOR","zu Gleis 4/5",2052,2018-07-19 10:51:19,2019-11-13 10:45:13,7.1020844,51.5048998
10348329,"ELEVATOR","zu Gleis 6/7",2052,2018-07-19 10:51:19,2019-11-13 10:45:13,7.1022559,51.5047485
10348330,"ELEVATOR","zu Gleis 8/25",2052,2018-07-19 10:51:19,2019-11-13 10:45:13,7.10242609,51.50459952
10348352,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7980,2018-07-19 10:51:19,2019-11-13 10:45:13,8.6434903,50.1122675
10348858,"ELEVATOR","zu Gleis 1",2202,2018-07-19 10:51:16,2019-11-13 10:45:11,10.4211265,51.9114482
10348859,"ELEVATOR","zu Gleis 2/3",2202,2018-07-19 10:51:16,2019-11-13 10:45:11,10.4214081,51.9115022
10348860,"ELEVATOR","zu Gleis 4/5",2202,2018-07-19 10:51:16,2019-11-13 10:45:11,10.4215301,51.9116257
10348886,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",3229,2018-07-19 10:51:17,2019-11-13 10:45:11,9.8602729,53.5581098
10349084,"ELEVATOR","zu Gleis 1",54,2018-07-19 10:51:15,2019-11-13 10:45:10,9.8186103,51.9811871
10349085,"ELEVATOR","zu Gleis 2/3",54,2018-07-19 10:51:16,2019-11-13 10:45:10,9.8183479,51.9810532
10349149,"ELEVATOR","zu Gleis 1/2",187,2018-07-19 10:51:17,2019-11-13 10:45:11,9.1436725,49.9802344
10349150,"ELEVATOR","zu Gleis 3/4",187,2018-07-19 10:51:17,2019-11-13 10:45:11,9.1436613,49.9804583
10349151,"ELEVATOR","zu Gleis 5/6 Abschnitt C",187,2018-07-19 10:51:17,2019-11-13 10:45:11,9.1436725,49.9805947
10349153,"ELEVATOR","zu Gleis 7/8 Abschnitt C",187,2018-07-19 10:51:17,2019-11-13 10:45:11,9.143682,49.980743
10349185,"ELEVATOR","von Empfangshalle zu Tunnel",6928,2018-07-19 10:51:17,2019-11-13 10:45:11,7.2214186,51.2741775
10349186,"ELEVATOR","zu Gleis 5/6",6928,2018-07-19 10:51:17,2019-11-13 10:45:11,7.2215438,51.2737806
10349399,"ELEVATOR","zu Gleis 3/4",6934,2018-07-19 10:51:18,2019-11-13 10:45:12,7.0967269,51.2405985
10349437,"ELEVATOR","zu Gleis 3/4",73,2018-07-19 10:51:18,2019-11-13 10:45:12,9.3818236,48.7205663
10350107,"ELEVATOR","zu Gleis 3/4",6916,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1949134,51.2668832
10350281,"ELEVATOR","zu Gleis 2/3",6077,2018-07-19 10:51:17,2019-11-13 10:45:11,9.217647,48.8014133
10350282,"ELEVATOR","zu Gleis 6/7",6077,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2174898,48.80109
10350283,"ELEVATOR","zu Gleis 1",6077,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2177312,48.8015699
10350284,"ELEVATOR","zu Gleis 8",6077,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2173895,48.8008764
10350378,"ELEVATOR","zu Gleis 1/2",1856,2018-07-19 10:51:18,2019-11-13 10:45:12,8.6861576,50.0995355
10350379,"ELEVATOR","zu Gleis 3/4",1856,2018-07-19 10:51:18,2019-11-13 10:45:12,8.6863198,50.0994462
10350771,"ELEVATOR","zu Gleis 1",2422,2018-07-19 10:51:18,2019-11-13 10:45:12,10.27949751,48.46049807
10350772,"ELEVATOR","zu Gleis 4/5",2422,2018-07-19 10:51:18,2019-11-13 10:45:12,10.27933543,48.46074819
10350921,"ELEVATOR","zu Gleis 4/5",5380,2018-07-19 10:51:15,2019-11-13 10:45:10,9.3912475,53.1126713
10350922,"ELEVATOR","zu Gleis 6",5380,2018-07-19 10:51:15,2019-11-13 10:45:10,9.391374,53.1123582
10351032,"ELEVATOR","zu Gleis 2/3 (S-Bahn)",1864,2018-07-19 10:51:19,2019-11-13 10:45:13,8.67818,50.114046
10351034,"ELEVATOR","zu Gleis 1/2",1855,2018-07-19 10:51:19,2019-11-13 10:45:13,8.6710746,50.0942799
10351805,"ELEVATOR","zu Gleis 1",2892,2018-07-19 10:51:18,2019-11-13 10:45:12,7.3369894,49.327729
10352100,"ELEVATOR","zu Gleis 3/4",4064,2018-07-19 10:51:18,2019-11-13 10:45:12,10.9881629,48.2627648
10352197,"ELEVATOR","zu Gleis 4/5",2490,2018-07-19 10:51:18,2019-11-13 10:45:12,11.07307938,51.89960517
10352198,"ELEVATOR","zu Gleis 2/3",2490,2018-07-19 10:51:18,2019-11-13 10:45:12,11.07299908,51.89947809
10352199,"ELEVATOR","zu Gleis 1",2490,2018-07-19 10:51:18,2019-11-13 10:45:12,11.0729165,51.89933638
10352202,"ELEVATOR","zu Gleis 2",6692,2018-07-19 10:51:18,2019-11-13 10:45:12,10.78906113,51.84032024
10352203,"ELEVATOR","zu Gleis 1",6692,2018-07-19 10:51:18,2019-11-13 10:45:12,10.7891734,51.84024132
10352264,"ELEVATOR","zu Gleis 1/2",219,2018-07-19 10:51:18,2019-11-13 10:45:12,10.9018693,48.3550731
10352265,"ELEVATOR","zu Gleis 3/4",219,2018-07-19 10:51:18,2019-11-13 10:45:12,10.901816,48.3549201
10352289,"ELEVATOR","zu Gleis 5/6 (S-Bahn)",6937,2018-07-19 10:51:18,2019-11-13 10:45:12,7.0719854,51.2337274
10352290,"ELEVATOR","zu Gleis 3/4",6936,2018-07-19 10:51:18,2019-11-13 10:45:12,7.1710445,51.2587816
10352292,"ELEVATOR","von Empfangshalle zu Tunnel",5749,2018-07-19 10:51:18,2019-11-13 10:45:12,7.2897348,51.2904146
10352293,"ELEVATOR","zu Gleis 1/2",5749,2018-07-19 10:51:18,2019-11-13 10:45:12,7.2897197,51.290477
10352294,"ELEVATOR","zu Gleis 4/5",6914,2018-07-19 10:51:18,2019-11-13 10:45:12,7.1498137,51.2542798
10352295,"ELEVATOR","zu Gleis 3/4",6915,2018-07-19 10:51:18,2019-11-13 10:45:12,7.106939,51.2434327
10352312,"ELEVATOR","zu Gleis 1/2",6932,2018-07-19 10:51:19,2019-11-13 10:45:13,7.215716,51.2266753
10352519,"ELEVATOR","zu Gleis 1/2 Abschnitt E/F",1343,2018-07-19 10:51:18,2019-11-13 10:45:12,13.73264813,51.03953199
10352879,"ELEVATOR","zu Gleis 3/4",4357,2018-07-19 10:51:17,2019-11-13 10:45:11,10.0045157,48.3926249
10352881,"ELEVATOR","zu Gleis 1/2",4357,2018-07-19 10:51:17,2019-11-13 10:45:11,10.0043021,48.3927863
10352932,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",1542,2018-07-19 10:51:16,2019-11-13 10:45:11,9.8927266,53.6030506
10353012,"ELEVATOR","von Gleis 1 zu Gleis 4",1240,2018-07-19 10:51:16,2019-11-13 10:45:10,13.56407323,51.6205826
10353100,"ELEVATOR","zu Gleis 4/5",2953,2018-07-19 10:51:16,2019-11-13 10:45:10,9.0548732,54.472088
10353102,"ELEVATOR","zu Gleis 1/3",2953,2018-07-19 10:51:16,2019-11-13 10:45:10,9.0549103,54.4722615
10353152,"ELEVATOR","zu Gleis 1",5942,2018-07-19 10:51:16,2019-11-13 10:45:10,7.110528847,49.27442482
10354309,"ELEVATOR","zu Terminal 1",4762,2018-07-19 10:51:16,2019-11-13 10:45:10,7.119142737,50.8777196
10354470,"ELEVATOR","zu Gleis 1",4787,2018-07-19 10:51:16,2019-11-13 10:45:10,8.0609694,52.2725283
10354589,"ELEVATOR","zu Gleis 2/3",5942,2018-07-19 10:51:17,2019-11-13 10:45:11,7.110397291,49.27456564
10354590,"ELEVATOR","zu Gleis 2/3",2892,2018-07-19 10:51:17,2019-11-13 10:45:11,7.3368243,49.3278268
10354591,"ELEVATOR","zu Gleis 4/5",2892,2018-07-19 10:51:17,2019-11-13 10:45:11,7.3366706,49.3279179
10354592,"ELEVATOR","zu Gleis 4/5",2892,2018-07-19 10:51:17,2019-11-13 10:45:11,7.3365067,49.328015
10354738,"ELEVATOR","zu Gleis 1",3043,2018-07-19 10:51:18,2019-11-13 10:45:12,11.5873405,50.924981
10354739,"ELEVATOR","zu Gleis 2",3043,2018-07-19 10:51:18,2019-11-13 10:45:12,11.5874605,50.9247769
10354891,"ELEVATOR","zu Gleis 1",1849,2018-07-19 10:51:18,2019-11-13 10:45:12,8.5719,50.0512
10355274,"ELEVATOR","zu Gleis 3",104,2018-07-19 10:51:18,2019-11-13 10:45:12,8.07144221,51.10430222
10355275,"ELEVATOR","von EG zu Tunnel",104,2018-07-19 10:51:18,2019-11-13 10:45:12,8.07176749,51.10414677
10355276,"ELEVATOR","zu Gleis 1/2",104,2018-07-19 10:51:18,2019-11-13 10:45:12,8.071624867,51.10427092
10355317,"ELEVATOR","von EG zu Tunnel",5200,2018-07-19 10:51:18,2019-11-13 10:45:12,10.2529044,53.5083971
10355320,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",5200,2018-07-19 10:51:18,2019-11-13 10:45:12,10.2528721,53.5082694
10355616,"ELEVATOR","zu Gleis 1/2",2,2018-07-19 10:51:16,2018-09-29 14:35:10,6.116671,50.7703266
10355659,"ELEVATOR","zu Gleis 3/4",223,2018-07-19 10:51:16,2019-11-13 10:45:10,10.9445712,48.3523527
10355921,"ELEVATOR","zu Gleis 3/4 (S-Bahn)",2458,2018-07-19 10:51:17,2019-11-13 10:45:11,10.0067125,53.6323657
10355938,"ELEVATOR","zu Gleis 2/3",2744,2018-07-19 10:51:17,2019-11-13 10:45:11,6.0943019,50.8706698
10355939,"ELEVATOR","zu Gleis 1/55",2744,2018-07-19 10:51:17,2019-11-13 10:45:11,6.0945623,50.8706558
10355941,"ELEVATOR","zu Gleis 8/9",1,2018-07-19 10:51:17,2019-11-13 10:45:11,6.0914006,50.7675157
10355942,"ELEVATOR","zu Gleis 6/7",1,2018-07-19 10:51:17,2019-11-13 10:45:11,6.09134,50.767629
10355943,"ELEVATOR","zu Gleis 2/3",1,2018-07-19 10:51:17,2019-11-13 10:45:11,6.0912217,50.767839
10355955,"ELEVATOR","zu Gleis 1/2",2094,2018-07-19 10:51:17,2019-11-13 10:45:11,11.2991769,48.21279
10356099,"ELEVATOR","zu Gleis 8/9 Abschnitt B/C",1374,2018-07-19 10:51:18,2019-11-13 10:45:12,6.7763422,51.4296598
10356101,"ELEVATOR","zu Gleis 1/2 Abschnitt B/C",1374,2018-07-19 10:51:16,2019-11-13 10:45:10,6.7754281,51.4297309
10356106,"ELEVATOR","zu Gleis 3/4 Abschnitt B/C",1374,2018-07-19 10:51:16,2019-11-13 10:45:10,6.7757009,51.4297093
10356326,"ELEVATOR","zu Gleis 1/2",6273,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1505074,50.8140664
10356927,"ELEVATOR","zu Gleis 6/7",2525,2018-07-19 10:51:16,2019-11-13 10:45:11,9.375285044,52.10208175
10356986,"ELEVATOR","zu Gleis 1",4119,2018-07-19 10:51:16,2019-11-13 10:45:10,10.50134894,48.0447608
10357516,"ELEVATOR","zu Gleis 1",4467,2018-07-19 10:51:16,2019-11-13 10:45:10,9.1521596,48.8339228
10357517,"ELEVATOR","zu Gleis 2",4467,2018-07-19 10:51:16,2019-11-13 10:45:10,9.1521564,48.8337406
10357526,"ELEVATOR","zu Gleis 2/4",4119,2018-07-19 10:51:16,2019-11-13 10:45:10,10.50156446,48.04466125
